          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.1

  V     0.728 (0.0588)    0.849  0.181 (0.0076)    0.457  0.451 (0.0029)
  R     0.630 (0.0652)    0.755  0.187 (0.0146)    0.348  0.469 (0.0061)
  I     0.473 (0.1023)    0.674  0.302 (0.0169)    0.020  0.754 (0.0027)
  J     0.302 (0.1081)    0.504  0.303 (0.0252)   -0.152  0.757 (0.0106)
  K     0.204 (0.0893)    0.368  0.245 (0.0232)   -0.163  0.613 (0.0115)
  L     0.146 (0.0682)    0.269  0.184 (0.0192)   -0.130  0.460 (0.0104)
  M     0.129 (0.0536)    0.229  0.151 (0.0125)   -0.097  0.376 (0.0053)
  N     0.086 (0.0441)    0.165  0.118 (0.0127)   -0.091  0.295 (0.0070)
  Rc    0.675 (0.0564)    0.784  0.164 (0.0125)    0.429  0.409 (0.0054)
  Ic    0.548 (0.0857)    0.716  0.253 (0.0151)    0.169  0.632 (0.0038)
 230    0.751 (0.1077)    0.983  0.348 (0.0024)    0.229  0.870 (0.0174)
 250    0.678 (0.1272)    0.934  0.383 (0.0152)    0.104  0.957 (0.0047)
 270    0.669 (0.1126)    0.881  0.318 (0.0241)    0.192  0.794 (0.0089)
 290    0.682 (0.0935)    0.853  0.255 (0.0246)    0.300  0.638 (0.0123)
 310    0.730 (0.0685)    0.857  0.190 (0.0172)    0.446  0.474 (0.0081)
 330    0.806 (0.0425)    0.887  0.120 (0.0095)    0.626  0.301 (0.0037)
 TyB    0.749 (0.0714)    0.895  0.219 (0.0071)    0.420  0.547 (0.0036)
 TyV    0.736 (0.0567)    0.851  0.173 (0.0078)    0.476  0.433 (0.0026)
 HIP    0.712 (0.0569)    0.825  0.170 (0.0099)    0.457  0.425 (0.0030)
 858    0.542 (0.0680)    0.672  0.195 (0.0163)    0.250  0.487 (0.0078)


          Teff = 3500 K,  log g = 4.5,  [M/H] = +0.1

 bolo   0.293 (0.0999)    0.482  0.283 (0.0221)   -0.131  0.707 (0.0085)
  u     0.764 (0.0519)    0.873  0.163 (0.0061)    0.519  0.408 (0.0044)
  v     0.669 (0.1005)    0.880  0.316 (0.0057)    0.196  0.789 (0.0097)
  b     0.725 (0.0862)    0.913  0.282 (0.0015)    0.302  0.705 (0.0140)
  y     0.656 (0.0927)    0.853  0.296 (0.0042)    0.212  0.740 (0.0106)
  U     0.710 (0.0709)    0.858  0.222 (0.0067)    0.376  0.556 (0.0053)
  B     0.680 (0.0956)    0.883  0.303 (0.0043)    0.225  0.759 (0.0105)
  V     0.647 (0.0915)    0.842  0.293 (0.0045)    0.208  0.731 (0.0104)
  R     0.574 (0.0863)    0.752  0.266 (0.0099)    0.175  0.666 (0.0047)
  I     0.424 (0.1167)    0.657  0.349 (0.0164)   -0.100  0.873 (0.0008)
  J     0.257 (0.1159)    0.471  0.321 (0.0285)   -0.225  0.803 (0.0131)
  K     0.160 (0.0860)    0.314  0.231 (0.0248)   -0.187  0.578 (0.0137)
  L     0.119 (0.0657)    0.235  0.173 (0.0205)   -0.141  0.433 (0.0122)
  M     0.120 (0.0570)    0.226  0.160 (0.0133)   -0.120  0.399 (0.0056)
  N     0.078 (0.0455)    0.159  0.121 (0.0135)   -0.103  0.302 (0.0077)
  Rc    0.610 (0.0824)    0.783  0.259 (0.0076)    0.221  0.648 (0.0066)
  Ic    0.498 (0.1021)    0.706  0.311 (0.0123)    0.031  0.779 (0.0035)
 230    0.695 (0.1215)    0.951  0.385 (0.0047)    0.117  0.962 (0.0153)
 250    0.632 (0.1358)    0.900  0.402 (0.0195)    0.028  1.006 (0.0028)
 270    0.641 (0.1128)    0.848  0.311 (0.0278)    0.174  0.777 (0.0128)
 290    0.663 (0.0899)    0.821  0.238 (0.0271)    0.307  0.594 (0.0157)
 310    0.720 (0.0650)    0.839  0.179 (0.0172)    0.451  0.447 (0.0086)
 330    0.797 (0.0464)    0.895  0.146 (0.0052)    0.579  0.365 (0.0037)
 TyB    0.672 (0.1025)    0.887  0.323 (0.0052)    0.187  0.808 (0.0105)
 TyV    0.655 (0.0893)    0.846  0.286 (0.0045)    0.227  0.714 (0.0102)
 HIP    0.638 (0.0866)    0.821  0.275 (0.0059)    0.226  0.687 (0.0083)
 858    0.503 (0.0837)    0.676  0.259 (0.0103)    0.114  0.648 (0.0054)


          Teff = 3500 K,  log g = 5.0,  [M/H] = +0.1

 bolo   0.274 (0.1026)    0.467  0.291 (0.0226)   -0.162  0.726 (0.0087)
  u     0.759 (0.0423)    0.847  0.132 (0.0072)    0.561  0.331 (0.0046)
  v     0.662 (0.0994)    0.873  0.317 (0.0032)    0.186  0.793 (0.0124)
  b     0.672 (0.1062)    0.902  0.344 (0.0013)    0.155  0.861 (0.0165)
  y     0.610 (0.1088)    0.841  0.347 (0.0039)    0.089  0.869 (0.0131)
  U     0.700 (0.0622)    0.830  0.195 (0.0073)    0.408  0.487 (0.0047)
  B     0.646 (0.1058)    0.871  0.337 (0.0040)    0.141  0.842 (0.0125)
  V     0.600 (0.1073)    0.829  0.343 (0.0042)    0.087  0.856 (0.0127)
  R     0.539 (0.0997)    0.747  0.313 (0.0079)    0.070  0.782 (0.0079)
  I     0.395 (0.1247)    0.643  0.373 (0.0170)   -0.164  0.932 (0.0013)
  J     0.237 (0.1184)    0.453  0.324 (0.0306)   -0.250  0.811 (0.0150)
  K     0.144 (0.0830)    0.291  0.221 (0.0252)   -0.187  0.551 (0.0146)
  L     0.108 (0.0640)    0.219  0.167 (0.0209)   -0.142  0.416 (0.0129)
  M     0.114 (0.0589)    0.223  0.164 (0.0142)   -0.132  0.409 (0.0063)
  N     0.074 (0.0463)    0.156  0.122 (0.0140)   -0.109  0.306 (0.0082)
  Rc    0.569 (0.0981)    0.777  0.312 (0.0057)    0.101  0.780 (0.0103)
  Ic    0.467 (0.1125)    0.697  0.346 (0.0113)   -0.052  0.864 (0.0056)
 230    0.634 (0.1329)    0.909  0.412 (0.0095)    0.016  1.031 (0.0116)
 250    0.582 (0.1419)    0.858  0.414 (0.0238)   -0.039  1.035 (0.0044)
 270    0.612 (0.1110)    0.810  0.297 (0.0310)    0.166  0.744 (0.0166)
 290    0.643 (0.0848)    0.787  0.217 (0.0290)    0.318  0.541 (0.0186)
 310    0.723 (0.0557)    0.823  0.150 (0.0168)    0.499  0.374 (0.0097)
 330    0.809 (0.0385)    0.893  0.127 (0.0046)    0.618  0.318 (0.0061)
 TyB    0.645 (0.1090)    0.875  0.345 (0.0049)    0.128  0.861 (0.0119)
 TyV    0.609 (0.1051)    0.833  0.336 (0.0040)    0.104  0.840 (0.0127)
 HIP    0.595 (0.1018)    0.811  0.325 (0.0048)    0.108  0.812 (0.0114)
 858    0.474 (0.0967)    0.678  0.306 (0.0072)    0.014  0.765 (0.0091)


          Teff = 3750 K,  log g = 0.0,  [M/H] = +0.1

 bolo   0.516 (0.0658)    0.638  0.183 (0.0162)    0.242  0.457 (0.0074)
