          Teff = 3500 K,  log g = 0.0,  [M/H] = -2.5

 TyB    0.626 (0.0618)    0.774  0.222 (0.0161)    0.292  0.556 (0.0268)
 TyV    0.484 (0.1195)    0.739  0.381 (0.0072)   -0.088  0.953 (0.0208)
 HIP    0.446 (0.1281)    0.711  0.397 (0.0094)   -0.150  0.993 (0.0149)
 858    0.301 (0.1465)    0.581  0.419 (0.0275)   -0.327  1.048 (0.0089)


          Teff = 3500 K,  log g = 3.5,  [M/H] = -2.5

 bolo   0.253 (0.1195)    0.481  0.342 (0.0228)   -0.260  0.854 (0.0071)
  u     0.743 (0.0115)    0.768  0.037 (0.0152)    0.687  0.093 (0.0169)
  v     0.672 (0.0498)    0.794  0.183 (0.0147)    0.397  0.458 (0.0235)
  b     0.560 (0.1002)    0.785  0.338 (0.0146)    0.052  0.846 (0.0302)
  y     0.474 (0.1310)    0.749  0.413 (0.0084)   -0.146  1.033 (0.0204)
  U     0.720 (0.0198)    0.775  0.082 (0.0147)    0.597  0.205 (0.0186)
  B     0.588 (0.0866)    0.785  0.296 (0.0128)    0.145  0.740 (0.0268)
  V     0.465 (0.1310)    0.738  0.409 (0.0087)   -0.148  1.023 (0.0173)
  R     0.367 (0.1497)    0.662  0.442 (0.0212)   -0.296  1.104 (0.0077)
  I     0.298 (0.1452)    0.575  0.416 (0.0266)   -0.327  1.041 (0.0084)
  J     0.218 (0.1263)    0.449  0.347 (0.0313)   -0.303  0.868 (0.0147)
  K     0.187 (0.0881)    0.360  0.260 (0.0125)   -0.204  0.651 (0.0031)
  L     0.126 (0.0751)    0.267  0.211 (0.0158)   -0.191  0.529 (0.0061)
  M     0.118 (0.0642)    0.241  0.183 (0.0128)   -0.157  0.459 (0.0040)
  N     0.076 (0.0493)    0.169  0.138 (0.0104)   -0.131  0.346 (0.0040)
  Rc    0.386 (0.1485)    0.681  0.442 (0.0189)   -0.277  1.106 (0.0090)
  Ic    0.325 (0.1498)    0.614  0.434 (0.0254)   -0.326  1.084 (0.0076)
