          Teff = 3500 K,  log g = 0.0,  [M/H] = -3.0

  Rc    0.659 (0.0081)    0.681  0.034 (0.0040)    0.608  0.084 (0.0053)
  Ic    0.565 (0.0523)    0.688  0.184 (0.0073)    0.289  0.459 (0.0159)
 230    1.132 (0.1504)    0.788 -0.517 (0.0151)    1.908 -1.292 (0.0399)
 250    0.944 (0.0706)    0.793 -0.227 (0.0016)    1.285 -0.568 (0.0108)
 270    0.788 (0.0143)    0.768 -0.031 (0.0065)    0.834 -0.076 (0.0051)
 290    0.711 (0.0054)    0.725  0.022 (0.0040)    0.678  0.054 (0.0050)
 310    0.671 (0.0095)    0.693  0.033 (0.0016)    0.621  0.083 (0.0032)
 330    0.641 (0.0138)    0.671  0.046 (0.0012)    0.572  0.114 (0.0033)
 TyB    0.705 (0.0252)    0.633 -0.107 (0.0147)    0.865 -0.268 (0.0196)
 TyV    0.729 (0.0332)    0.647 -0.123 (0.0093)    0.914 -0.308 (0.0152)
 HIP    0.689 (0.0104)    0.664 -0.037 (0.0032)    0.745 -0.093 (0.0049)
